Key,Value,,,,,,
2B8B4399-6AA5-4B8D-8423-C08F3B2EC46A,list,# Employees,Yes;1,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,409D4778-43F2-4690-BF9F-268F6D6FC43F|9,,
70C6E50B-0986-4326-ABF5-054981AB2710,list,# Workstations,Yes;1,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,E868FAC3-CD75-41DA-A288-D3397906CDFD|11,,
B2EDF61A-5598-4844-9EB3-2BE1C8A35A29,list,Max Occupancy,Yes;1,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,0C8B913F-CB8C-4410-95F1-317291E99E35|16,,
72A4392E-1E19-495C-8DBB-17F358D424FD,checkbox,Are there computers?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
880FD58C-B8DC-43C2-A888-6FE9F91FBA88,list,# Computers,Yes;1,9A8943BD-871F-48D2-94EA-48495DD54949,83258E6E-009C-4DF1-96CB-D192C79F5E3D|10,,
A0A4B10D-25A3-4B6E-80EC-AB884686906A,checkbox,Are there cash registers?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,0,,
59BCFDCB-A15F-46A8-8928-907AF8B65CC6,drawing,Drawing,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,,,2D44EB02-5B98-4529-9248-59EF97AD312B
288FE537-6BC8-49BB-86BD-2597B7728EBF,text,Notes,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,This place is stinky.,,
B862C07D-6855-4D83-AF80-BD5E682F47EE,category,Energy sources,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,,,
FF94A634-64F0-488D-B791-44D924727D7F,checkbox,Electricity,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
39AE6EB2-AE2A-4E52-9ACD-51390E528533,checkbox,Natural Gas,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
2A0391C1-5AE4-40F9-854D-FC437217018C,checkbox,Heating Oil,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,0,,
813C6D6F-6C7E-4F02-9215-A105534072AB,checkbox,Propane,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,0,,
08B0AD44-CAD8-48E4-B8FD-33ED5B2A89BC,category,Gas Uses,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,,,
CA458EF4-FC35-4B87-BC31-0B3DEA985B50,checkbox,Gas Heat,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
954EFAB8-29CF-49DC-B8B7-7C0886C05340,checkbox,Gas Water Heat,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,0,,
5BA58A5A-6BC0-4768-9D42-EB1797DECAA4,checkbox,Gas Cooking,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
50D5F802-B14F-452D-8AA7-2CE56FDA42BF,category,Business Hours,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,,,
717BE5FC-ADC9-4852-90D8-BA70440BC00C,list,Monday open time,Yes;0,50D5F802-B14F-452D-8AA7-2CE56FDA42BF,22B6BFC2-62C9-4FEF-9F8B-A141CCECD368|8:00 AM,,
D1208832-C7B4-49BF-8C71-3E3FD9020E14,list,Monday close time,Yes;0,50D5F802-B14F-452D-8AA7-2CE56FDA42BF,EE8A2DB9-7D64-4B1A-A607-43132DC9AE9D|9:00 PM,,
9FE606DD-7730-4D63-9F00-F70080EAFC32,checkbox,Tuesday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
A6D907F6-14A6-459F-AB54-54E7E301DC31,checkbox,Wednesday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
95775429-778E-4031-98CD-97ED9947BB44,checkbox,Thursday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
AE4CA62A-1FAD-4AF2-A7B4-7AC5A7FB173F,checkbox,Friday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
9C4EF540-4063-4B84-BE7E-A610AC48347A,checkbox,Saturday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
BE1F156C-FCE1-422D-9C15-F476B0ECB7BE,checkbox,Sunday Same as above?,,E9F9E4A8-906C-4183-85FE-7CE9BA765D8E,1,,
1F36AB7B-707A-4B16-8046-4EEC1A99D2FD,section,Lighting,,,,,
C8989ADF-45D1-4988-A9FF-3B0100E6D025,category,Outdoor Lighting,,1F36AB7B-707A-4B16-8046-4EEC1A99D2FD,,,
6FBCF6D3-9FB8-4BB0-8053-060465B089F9,dynamicfield,Outdoor Lighting,Outdoor Lighting,C8989ADF-45D1-4988-A9FF-3B0100E6D025,,,
C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,element,Outdoor Lighting 0,,6FBCF6D3-9FB8-4BB0-8053-060465B089F9,,,
8570DBB6-4AB5-475B-856E-49E5CBE7DA7D,list,Lamp Type,Yes;1,C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,3D2086B8-FE04-4CCA-8D35-4BF6CCDC86D8|T12,,
09A08E95-6D33-488D-9B50-8D79CCA60B1B,list,Base type,Yes;1,6BDC4AAA-CA05-4C67-B54E-A7F8F5361461,2387604B-6E9C-4DB0-868E-8CDD633740EC|Single pin,,
CF7AD391-E88E-4D84-BE11-9E72C714705E,list,Ballast Type,Yes;1,97578A7A-E8C0-4826-83F4-AC7361E1B8BD,07CE216A-DA8D-4AC8-BEFE-F698BBC87543|Magnetic,,
D7A03FF5-2F3D-4534-B4C3-08DDDA0BB10C,list,Size (ex. 2x4),Yes;1,97578A7A-E8C0-4826-83F4-AC7361E1B8BD,47B12277-BE8D-4896-8DB1-F7E3E118A188|4x4,,
E053E809-793C-4752-A27E-B2657AF435A2,list,Quantity,Yes;1,C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,F4ECC2B6-80FC-4617-B7C5-9147B4D3EA67|7,,
16A54B28-4CF9-477E-A4A7-97A51A384756,list,Height from ground (ft.),Yes;1,C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,6A67DE1E-59AA-47D2-ABA1-E0511C7C4664|10,,
059D27C1-2CDB-4A59-98E4-BA71D5458A5D,list,Existing Controls,Yes;0,C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,5FC0650F-35CA-494E-BE4A-F5E14CCB5EF8|Switches,,
F329AA1C-A2FC-46EC-BA65-371995147176,checkbox,Controls Working?,,13CB0E5B-A3BE-4BC8-A238-87BE31DCE82B,1,,
33BD29B9-8C60-4696-B7E2-54BA3AC4DC9E,media,Picture,,C95DA2FD-796C-4CCD-9AF5-CAE3AB01E145,,,
99B821DE-FF25-43C9-A333-54BD5B63759C,element,Outdoor Lighting 1,,6FBCF6D3-9FB8-4BB0-8053-060465B089F9,,,
CBD637F7-58AA-453E-9896-0272895755E9,list,Lamp Type,Yes;1,99B821DE-FF25-43C9-A333-54BD5B63759C,0F3793C4-E076-44A5-9FF8-C25A1DEB1896|T8,,
382FE116-0562-436C-B2BF-A79B47816901,list,Ballast Type,Yes;1,1BD4B0BD-4DF1-4ACD-8CCF-F4CFC43134D6,07CE216A-DA8D-4AC8-BEFE-F698BBC87543|Magnetic,,
4B4B00BA-BE6B-4133-AAC3-7CC7FAB2CF00,list,Size (ex. 2x4),Yes;1,1BD4B0BD-4DF1-4ACD-8CCF-F4CFC43134D6,47B12277-BE8D-4896-8DB1-F7E3E118A188|4x4,,
94A244D8-3E30-42EF-AA9E-81F4128E2B3D,list,Quantity,Yes;1,99B821DE-FF25-43C9-A333-54BD5B63759C,83258E6E-009C-4DF1-96CB-D192C79F5E3D|10,,
EDCA229C-6E16-476D-87F2-0A91BE8ED4EB,list,Height from ground (ft.),Yes;1,99B821DE-FF25-43C9-A333-54BD5B63759C,0E9BD5BC-295A-4C4C-81D9-8121B443AA3E|12,,
1AE700C5-6A8F-433B-94ED-D0165FF51A56,list,Existing Controls,Yes;0,99B821DE-FF25-43C9-A333-54BD5B63759C,5FC0650F-35CA-494E-BE4A-F5E14CCB5EF8|Switches,,
2F7AB3BC-DBFE-4E00-A74A-BD3D77711D9F,checkbox,Controls Working?,,3300A0DB-BAA8-41E6-94D0-E391E8BFB149,1,,
775679AE-DBC1-4D60-8D19-0B4383C54C38,media,Picture,,99B821DE-FF25-43C9-A333-54BD5B63759C,,,
86B39DCE-A7BC-4C19-A0D3-331FA981654B,element,Outdoor Lighting 2,,6FBCF6D3-9FB8-4BB0-8053-060465B089F9,,,
BAFC7C0A-994F-47B4-A08F-18D8197FD12B,list,Lamp Type,Yes;1,86B39DCE-A7BC-4C19-A0D3-331FA981654B,7AD6EA7F-FBC3-40FA-8E04-E4DDF7D66649|Incandescent,,
88F026FB-7181-4F3D-98BC-0E6A85D1F04B,list,Watts,Yes;1,D7BF9FBB-B19C-4D47-B4CB-C7ED0492FB09,C6CFDC48-4432-4EE2-B064-44CAB9900CC9|100,,
DF6E874F-7FFD-409F-98BA-1DC5A05B55A9,list,Base type,Yes;1,EB776221-0D3D-4FC6-87EE-AD054A14C6F0,A2611B8F-579E-4BA9-A6A6-A196BC062C8C|Medium Screw-in,,
E2660199-C52F-42D7-B73F-EA226E123B1F,list,Shape,Yes;1,1F61E4BE-CBE0-40CC-B778-91385039FCE2,00932009-7D2A-4B88-8202-E1D2C3C9752A|A-Lamp,,
74B236ED-182E-46E9-AA12-036BC5E8E1E1,list,Quantity,Yes;1,86B39DCE-A7BC-4C19-A0D3-331FA981654B,6EA63FAB-F156-4604-80F4-28723019B03B|5,,
484E8EBF-680A-4029-8147-C320892FB9BF,list,Height from ground (ft.),Yes;1,86B39DCE-A7BC-4C19-A0D3-331FA981654B,6A67DE1E-59AA-47D2-ABA1-E0511C7C4664|10,,
279A0C47-68B7-4829-B89C-6D02A6635F73,list,Existing Controls,Yes;0,86B39DCE-A7BC-4C19-A0D3-331FA981654B,EEFC7672-7DA5-4BEA-93AB-A5A6D3AB81B9|Timers,,
46E1D06E-98EB-4B76-9F58-FB06B817CE30,checkbox,Controls Working?,,EFF0BD9E-785F-4417-8DF5-099E83954F30,0,,
B1F8F69B-76FB-4E42-BAF5-42DF6A70ECB8,media,Picture,,86B39DCE-A7BC-4C19-A0D3-331FA981654B,,,
945118EF-8E76-4E21-B21A-532E98F936FC,element,Outdoor Lighting 3,,6FBCF6D3-9FB8-4BB0-8053-060465B089F9,,,
17156A93-4AD8-4972-A4CE-01F4C9CF68B5,list,Lamp Type,Yes;1,945118EF-8E76-4E21-B21A-532E98F936FC,E634844B-5218-4329-84C2-1A2E9B54852D|T5,,
6C0DF64F-E6AA-40E2-9107-9C7784599B4C,list,Ballast Type,Yes;1,AB4F7ADF-B71A-48E5-86A4-7CFB390B2CCD,07CE216A-DA8D-4AC8-BEFE-F698BBC87543|Magnetic,,
FD727CF3-2505-471C-914E-0E415A91F2D7,list,Size (ex. 2x4),Yes;1,AB4F7ADF-B71A-48E5-86A4-7CFB390B2CCD,43E81F83-48D0-4593-87EB-9ADE7B67DFD1|5x8,,
EF63EB9A-5362-426C-9384-66078788A540,list,Quantity,Yes;1,945118EF-8E76-4E21-B21A-532E98F936FC,732C6D12-BEE9-4950-B74C-870C53FEB19B|12,,
DB797642-A550-458B-99A2-66161AB60285,list,Height from ground (ft.),Yes;1,945118EF-8E76-4E21-B21A-532E98F936FC,CDE8955E-30F3-4284-9A3F-4EFA5D3AC85E|14,,
769822B6-BD10-4D33-B2E3-1FEC24E68BEA,list,Existing Controls,Yes;0,945118EF-8E76-4E21-B21A-532E98F936FC,5FC0650F-35CA-494E-BE4A-F5E14CCB5EF8|Switches,,
E4001B5D-F7FF-4B41-B445-6C2C2B25F827,checkbox,Controls Working?,,EA82D23B-4E37-4A1B-AF24-0CD4F34EB6D2,0,,
2607E207-8F53-4CBA-A33C-687443DBF0AF,media,Picture,,945118EF-8E76-4E21-B21A-532E98F936FC,,,
E9558D8A-940A-4075-A1A1-0177CBB552CF,category,Indoor Lighting,,1F36AB7B-707A-4B16-8046-4EEC1A99D2FD,,,
7821C94E-C5D3-495D-A012-96F5EE0EE9F1,dynamicfield,Indoor Lighting,Indoor Lighting,E9558D8A-940A-4075-A1A1-0177CBB552CF,,,
9CD7E369-7021-42DE-8FFB-B39542646E96,element,Indoor Lighting 0,,7821C94E-C5D3-495D-A012-96F5EE0EE9F1,,,
82E409C9-E57E-4C8C-883C-B6C684D57367,textsingle,Room Served,,9CD7E369-7021-42DE-8FFB-B39542646E96,Outside Toms office,,
98F6B601-A120-423E-980B-3DAFE0D83CA8,list,Room Type,Yes;1,9CD7E369-7021-42DE-8FFB-B39542646E96,2A6BB636-1E72-4731-88CA-CD8BC7EA9666|Private office,,
EDBD623D-7F5C-4894-9A30-B2E9E8766697,checkbox,A/C?,,9CD7E369-7021-42DE-8FFB-B39542646E96,1,,
C2B52440-E11E-4372-94CC-F3F092C813DB,list,Lamp Type,Yes;1,9CD7E369-7021-42DE-8FFB-B39542646E96,3D2086B8-FE04-4CCA-8D35-4BF6CCDC86D8|T12,,
A25F4AC5-AC56-47F5-AE19-465D2B9FD916,list,Base type,Yes;1,3671E2C3-3648-4DB4-868A-1D793173B774,2387604B-6E9C-4DB0-868E-8CDD633740EC|Single pin,,
498506AC-377A-4A3C-989F-950F60199AC2,list,Ballast Type,Yes;1,E1212F1A-317D-4E38-900C-EDE03566BB68,07CE216A-DA8D-4AC8-BEFE-F698BBC87543|Magnetic,,
AEFA70F6-4276-4BC0-9F1A-885B423EB891,list,Size (ex. 2x4),Yes;1,E1212F1A-317D-4E38-900C-EDE03566BB68,5EA4F439-28D8-472C-9D46-7A32764DC186|2x4,,
47BD936B-9AE5-493C-B5A5-8C45EFB614E5,list,Quantity,Yes;1,9CD7E369-7021-42DE-8FFB-B39542646E96,83258E6E-009C-4DF1-96CB-D192C79F5E3D|10,,
3C9B6EF5-3998-4510-9C3F-099D236BEB57,list,Height from ground (ft.),Yes;1,9CD7E369-7021-42DE-8FFB-B39542646E96,20EF9BEA-5B72-445A-AAB4-0C8D41DF034B|20,,
C28B7C54-6B5C-48C7-9F10-9674397C01F4,list,Existing Controls,Yes;0,9CD7E369-7021-42DE-8FFB-B39542646E96,E18FA109-C982-4AE5-A2A7-EF0F5AA1BF0D|Timers,,
7C419949-4583-4CAB-A6B1-9C702C9D7080,checkbox,Controls Working?,,38FAF0B6-55EE-4ED5-9D23-098C60C0C718,1,,
0C39FF73-85A3-4EAE-8660-EB5311C7EDDD,checkbox,Install Occ. Sensor?,,9CD7E369-7021-42DE-8FFB-B39542646E96,1,,
69D41376-2114-41F1-AA45-C107A85DEDAA,list,Switch plate type,Yes;1,14AD0C96-BB4E-4EF1-AC70-0C6192A19F43,1077E69D-0F62-490A-A374-37CDD2B20B94|decora,,
0CA80FB5-145F-4D0D-BA94-DBCE37D66CB5,media,Picture,,9CD7E369-7021-42DE-8FFB-B39542646E96,,,
33DE520D-CFAB-45BA-BB64-5091864A7E15,textsingle,Notes (optional),,9CD7E369-7021-42DE-8FFB-B39542646E96,testing,,
B42982FD-0CEA-4D56-8A25-332DBE51FAD0,section,HVAC,,,,,
B7AA8A40-83C2-4281-8700-2C2C47E18EA4,category,HVAC,,B42982FD-0CEA-4D56-8A25-332DBE51FAD0,,,
458C1709-027A-44B0-9086-2B4E57AEDFFC,dynamicfield,HVAC,HVAC,B42982FD-0CEA-4D56-8A25-332DBE51FAD0,,,
2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,element,HVAC 0,,458C1709-027A-44B0-9086-2B4E57AEDFFC,,,
314AE91B-9ED2-4509-926D-5BF224132A84,textsingle,Unit ID,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,7465483,,
1E0D6140-EABD-4AD7-B073-5D8C3537D4F3,list,Location,Yes;1,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,EB0C0E2D-C593-4C1B-8192-54EA377A8A01|Roof,,
55C16B6D-EF77-4DCD-AD51-FE2146E10E78,textsingle,Room Served,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,Toms Office,,
1CBDE0E8-C48D-45CF-83D0-7DE02CE1013B,list,Type,Yes;1,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,876E9EAD-4A72-40A0-8164-B5BDE82706EA|A/C only,,
C8C62CCE-05BE-43C3-8ED7-9BE009DC8314,list,Size (tons),Yes;1,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,1230080E-D8DF-44FC-924D-6AB2E4550114|3,,
76D2F43B-6020-4C55-BE12-A7D329867FC7,textsingle,Make &amp; Model,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,Mazda 3,,
E9E6B339-0D0C-431E-8F05-C0290EE1D96A,list,Age,Yes;1,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,0E9BD5BC-295A-4C4C-81D9-8121B443AA3E|12,,
BC4767C0-6623-4338-A6A5-6D4B11F6C8D9,textsingle,"Control Type (Thermostat, EMS) &amp; Manufacturer",,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,Maz Man 76,,
F1EA4584-7ADD-416D-9CFC-1A7F8F141E77,textsingle,Occupied set point,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,75,,
B9D74AF2-7CA9-444A-ABC1-D07E562A4BEE,textsingle,Unoccupied set point,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,77,,
AEE11D80-E9F2-4870-835F-C3EEE0C94863,checkbox,Does it have an economizer?,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,1,,
DE4A1754-380B-4B68-A80F-52B873927C08,checkbox,Programmable Thermostat?,,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,1,,
529AE954-91D6-477F-A10E-5C7C11FC1E74,list,Recommendations,Yes;1,2A4B4CBF-F0EA-442F-98F1-4F686B57E8F9,74CD347E-9D4B-4BF0-9A89-82814706E4E4|Tune-Up,,
E7303C65-880B-4ADC-B9B3-8A1985956B24,section,Water Heating,,,,,
2570A057-50F1-4B37-A028-CFF7BF3A1F2A,category,Water Heating,,E7303C65-880B-4ADC-B9B3-8A1985956B24,,,
54101EF9-9219-4D77-9CB6-DF03AC344128,dynamicfield,Existing Water Heating,Water Heating,E7303C65-880B-4ADC-B9B3-8A1985956B24,,,
6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,element,Water Heating 0,,54101EF9-9219-4D77-9CB6-DF03AC344128,,,
F2E816EC-8E01-40F9-A82D-C62B1C94FE78,list,Type,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,DB69279D-3740-4A7D-8104-90C2F7EDD14E|Electric Tank-Type,,
DA66237C-183A-4DCC-A234-F27293775F18,question,Energy Star,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,6A902E53-1324-4ADE-B91B-24EEC923C6C7|Y,,
1181A298-78DD-401A-8678-EBE33206B72B,list,Quantity,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,2529E0C8-25AF-4E82-A2C6-3CCCD4EE674C|2,,
DD01C406-5E51-4A14-9F1B-BCAA82727D93,textsingle,Size (gals),,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,16,,
E6EA68CB-3D78-4C03-B960-3C7B1181C368,question,Pipes Insulated?,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,6A902E53-1324-4ADE-B91B-24EEC923C6C7|Y,,
3808899B-CAB0-40B8-9EDA-54EC76439312,question,Tank wrapped?,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,6A902E53-1324-4ADE-B91B-24EEC923C6C7|Y,,
67D8F002-29CF-4364-8E8F-31DEE98B8E96,list,Age,Yes;1,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,63A8EBAC-5260-4580-9129-0337BD6102A4|11,,
8C1C5DAE-335C-425C-8DBC-E47EC01F990A,text,Condition/Comments,,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,,,
3AACF6A4-CD53-4E61-B921-36778D209400,media,Picture,,6A8DBE54-6ADF-4689-B26F-D99FDB06AA5F,,,
36EFA842-34D5-45F7-B453-D586E8218A10,section,Kitchen Equipment,,,,,
97B07B77-550F-4FA5-9261-3BF60BEAD4E8,category,Refrigeration Equipment,,36EFA842-34D5-45F7-B453-D586E8218A10,,,
16138FE0-0DB6-4E4C-994D-D063C3D8E8CC,dynamicfield,Existing Refrigerator Equipment,Refrigerator,36EFA842-34D5-45F7-B453-D586E8218A10,,,
FCCF0AAD-376C-43FA-A8AB-951021894910,element,Refrigerator 0,,16138FE0-0DB6-4E4C-994D-D063C3D8E8CC,,,
5D565EF9-BDA5-4885-B960-F0113A29251D,list,Refrigerator Type,Yes;1,FCCF0AAD-376C-43FA-A8AB-951021894910,"754E3B11-8882-4049-88E7-4662E1708C74|Comm refrigerator, solid door",,
53BCEE8A-0E63-4C2B-81CC-D1E5A61A7336,question,Energy Star?,Yes;1,FCCF0AAD-376C-43FA-A8AB-951021894910,FFE6304B-F380-4B9F-BDFB-99DB3743B0B7|N,,
A35F0B60-9BE6-453F-BBF4-98DDA30BD28A,list,Quantity,Yes;1,FCCF0AAD-376C-43FA-A8AB-951021894910,1F942888-65B6-42F8-AD8F-66697478EE33|1,,
10691145-4F35-40AF-83E6-2FB7D85630B4,category,Walk Ins,,36EFA842-34D5-45F7-B453-D586E8218A10,,,
C70D6F68-1820-4AB4-92AB-A47DC8DBC29C,dynamicfield,Existing Walk Ins,Walk Ins,36EFA842-34D5-45F7-B453-D586E8218A10,,,
EA19EB55-B371-4316-85D2-F1B973241D22,category,Ice Makers,,36EFA842-34D5-45F7-B453-D586E8218A10,,,
D21AE264-AE2F-4A64-B714-56FE0AFA1967,dynamicfield,Existing Ice Makers,Ice Makers,36EFA842-34D5-45F7-B453-D586E8218A10,,,
F5B51726-1B34-4083-A1E3-2952D10E693A,category,Food Services,,36EFA842-34D5-45F7-B453-D586E8218A10,,,
47A26405-2605-443B-9C61-7E8ED579AC61,dynamicfield,Existing Food Service Equipment,Food Service Equipment,36EFA842-34D5-45F7-B453-D586E8218A10,,,
61E8C0E4-6FC6-45D2-852C-523D20CC6FD0,element,Food Service Equipment 0,,47A26405-2605-443B-9C61-7E8ED579AC61,,,
C038C5F3-A5A9-4FCD-9E5E-10160EF12554,list,Food Service Type,Yes;1,61E8C0E4-6FC6-45D2-852C-523D20CC6FD0,0B826677-9A8F-43B5-838A-37C4A3F07F90|Standard Combination Ovens,,
ACB99CAF-4E43-4C13-812A-A6645FAE77EF,question,Energy Star?,Yes;1,61E8C0E4-6FC6-45D2-852C-523D20CC6FD0,6A902E53-1324-4ADE-B91B-24EEC923C6C7|Y,,
12C21E1E-46D0-4BD8-84BC-BDE2C8E37011,list,Quantity,Yes;1,61E8C0E4-6FC6-45D2-852C-523D20CC6FD0,1F942888-65B6-42F8-AD8F-66697478EE33|1,,
2262386D-02B6-4B21-83C4-0EF7BA7FB279,section,Motors,,,,,
96532AAB-7742-4420-8215-35B92B5EEA70,category,Motors,,2262386D-02B6-4B21-83C4-0EF7BA7FB279,,,
DE227A66-56C6-4EF1-8442-64B7FA57EC3C,dynamicfield,Motors,Motor,2262386D-02B6-4B21-83C4-0EF7BA7FB279,,,
0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,element,Motor 0,,DE227A66-56C6-4EF1-8442-64B7FA57EC3C,,,
88E22F33-C565-4B90-993B-F7690C3E7F3E,list,Existing Motors,Yes;1,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,446CFAB7-7368-414B-B66B-448A0724BF53|Air Compressor,,
CEF05DEB-950E-4043-B351-60812D16D0AF,textsingle,VFD Annual kWh Reduction,,AC4D054C-7937-4DAC-B77A-D6A3B14C7534,26,,
